0.74,2,KGZ6D8WMKJ
0.01,61,PKDGF7ZCDN
0.05,51,EGSIBQ2UX4
0.31,96,W4PVF83TS9
0.96,18,KPJDBOH3P0
0.35,92,FCSIW21DP3
0.79,1,IKX9XRK8V8
0.69,53,ZDP6JWBXTS
0.94,7,7J8TZUCOJK
0.85,6,X03UB9QBJD
0.25,88,LRLZJMYG1C
0.46,91,A91EFHR4UD
0.14,5,ZPERJWRP85
0.87,73,BMZ8C4SPY5
0.24,95,QJG1YVGHWP
0.15,37,PQCRN9P32O
0.16,99,B80UT3P3LV
0.06,43,Q5LIXT2AU4
0.90,2,5MQT2WYUC3
0.81,5,47WTDIAC25
0.38,52,UI3W9MZQIC
0.77,65,R3UFGSUMEK
0.04,20,MLC1S8VNH4
0.40,30,S76JO6C0V1
0.00,7,YRH1789UFZ
0.22,19,03EHDDCH5R
0.40,28,PDC7JOF0HG
0.48,85,30J3UBQT4I
0.77,53,UPP0VYIVYE
0.25,29,H4B01FVTKQ
0.25,44,5CSL3BXQPL
0.61,83,ZTJX26BDZN
0.69,75,K8UZV9WAJQ
0.64,62,8Y3O7NSCKA
0.84,35,TSHLTTDA7V
0.00,90,640MIKB8T0
0.85,5,9SC05H0TAU
0.80,73,B2GTZWEAOG
0.37,93,9XLG6QL9V2
0.32,48,N0SWCEWDF3
0.16,28,ILRN7TGQ1H
0.54,13,ACADDQTVV6
0.28,83,DDES5ETBPW
0.73,64,E9QQ0QGO32
0.97,32,SA0FBSFRIG
0.29,2,B3Z5CO69PD
0.54,99,SNU17T1SVN
0.29,30,EUT38CTQ5R
0.99,51,ZS4Q52E8Y9
0.09,16,8ML7SUMWVZ
0.27,97,2KT8W0W5H1
0.94,45,ES6GQT221S
0.04,35,PDHUT7QFPP
0.51,11,ALESRGBHOZ
0.60,29,RIB3VRZV4H
0.98,0,CC1RTM53MJ
0.83,7,NNYAT1JOLF
0.78,24,OT8MOJN59B
0.09,9,MS3T8K1L8Y
0.17,4,H0WQH6GEE5
0.02,57,Y9KW3G80VI
0.53,79,MIRR48QI8T
0.34,86,W53MCWS5PY
0.66,66,JVO7R3HE4V
0.40,45,PWLR3Z7EZK
0.53,77,2NXU6TPF1B
0.22,2,YARCIRM5VR
0.98,94,O5FFDCK5Q1
0.75,24,F89XM8VSST
0.70,76,UIZZDJO66J
0.32,40,UG46JPT9Z2
0.57,5,WHTHKNV2RI
0.55,91,YNAGBWD357
0.89,19,5GT0LS9UEX
0.50,23,AKG3D2F3EL
0.91,20,456NEVQKCC
0.92,47,5Z3413QOGV
0.34,14,ZOAM4JDNFR
0.98,92,A5QHOI9IS2
0.17,19,IIQASH2UXT
0.49,17,7W7RWO2XIH
0.60,17,5RRELZ7LHK
0.22,25,GLX6IJHZEA
0.19,87,DMZPCDIZ8H
0.09,58,SI68T1F3L2
0.50,94,WM1ORCL0GQ
0.40,5,37BTWZEUUK
0.59,10,GM3VU84GNO
0.72,27,OWO0LWDWH5
0.81,46,Q80YACN043
0.69,92,CMI20A0NMN
0.69,67,56O3OG80LU
0.25,41,F5V33W6AG0
0.11,66,ZXIG60D99Z
0.65,52,5YGNV6XAX2
0.43,34,TRCN97ZMO3
0.45,78,BESV1B6JQB
0.00,77,WDS284OCUS
0.25,59,XGS79RLY0B
0.68,9,7PMVAOXI41
0.44,63,AKZ0OMUJV2
0.38,83,1OWZ0FSLMS
0.35,91,ZOAONTH6PJ
0.02,8,X38HW9WCTQ
0.49,99,ZS7ADCY71H
0.98,93,9P21E0DZD2
0.72,73,XLLP329SWM
0.67,56,2PVNQHE9XF
0.72,79,7GES4XAKPO
0.21,27,47NHPH8UX2
0.45,37,TAR4BI0H5S
0.66,77,B2S71QR2S3
0.73,34,TMOJV2U74S
0.15,52,J4HYTFRHFC
0.47,71,JNJIRMH085
0.46,24,DAUYNDM5QU
0.17,31,PN4DIS34CJ
0.59,59,04KB43G63X
0.17,81,MPDSP3DB45
0.52,35,YJEIIVKUK9
0.79,62,8U76HFI4FO
0.13,63,FL1PSAQ690
0.75,91,8GNKC2U9SF
0.20,41,VJL13QENY5
0.47,7,YWY6P4PIQB
0.04,18,XB93OLQW2Q
0.28,1,4J0XLSP645
0.97,14,X3QO1AGSUT
0.02,25,19EL3LIVWD
0.54,28,UEID0IAMCT
0.71,40,QEQWQMYOZD
0.31,89,UR4J7Z6OU2
0.14,58,02OGHH0GOA
0.52,34,FTPUOGYTO9
0.54,1,DWJ2EEED6S
0.48,46,OEXRW0POHK
0.05,24,BTUVIT61HB
0.77,93,O9TC78J71I
0.85,9,12FVR1EJWG
0.98,22,SLSADIQCOR
0.26,55,UXK1VXSTHW
0.11,50,KTZ2OMC4PU
0.60,97,PVNTX2B7HM
0.35,6,YTTTLDK977
0.32,81,ITPVJ1LV6D
0.25,97,P0AXB4NYAY
0.61,32,FSLAEIDM3X
0.16,66,1T6Z62EUG9
0.07,43,W3GFO8J03K
0.72,58,2IQ0YRPVWP
0.95,30,HTGP5Q6G7K
0.24,52,S30YWFFW8S
0.41,10,ODGFT8LQGH
0.54,30,WXPBZW52F9
0.24,53,54K75CRTW6
0.76,44,KEQWFZDC3Q
0.12,31,IMQRFMDML0
0.42,69,IROB609HHR
0.92,94,7NAN26K1SJ
0.87,73,97AKPFHK06
0.63,59,MTLCNKEAJU
0.57,80,RER48X6RYB
0.13,50,9HR0GQW2U4
0.26,43,2HNDS3TQND
0.42,86,TPWATCP1QD
0.04,54,XQOVVVQU6T
0.38,52,DTCMKXW672
0.05,4,738HT09CI7
0.59,37,PAN8U9JVCM
0.05,66,B1DIYM2QRU
0.05,57,L1YXDDBV8S
0.50,19,MHIVGKD766
0.47,16,E21QE6BU4Y
0.73,85,2YXMUCDK9U
0.90,84,V3GASR02A3
0.39,30,PLU9P8NLOE
0.98,92,Z8BV5ZWME8
0.37,32,XE8PLXUVLP
0.31,62,GSAW9X9TX9
0.31,73,G9DZXCFGGP
0.72,98,GRG74RLU2R
0.69,34,SWS2ZQZN1V
0.94,12,DRI8G5TYA7
0.36,5,7WH3R0LQA4
0.89,98,E4WXNJE6NG
0.71,24,N6AL7XMOG6
0.02,5,KIR8SEVMEL
0.53,40,QGMBA7KIX3
0.04,68,0XL9E8BV53
0.46,8,QDYDO2GUQD
0.65,57,AQ1W1ACKS0
0.02,48,CSH06N2QQU
0.47,14,9ZWPS1T51P
0.47,54,OT9L8IAFGI
0.15,36,QQ5SYVUOFT
0.24,27,G8IHNWJK1W
0.58,58,4YND773Y86
0.03,63,LT7YQH7E71
0.72,62,74E86AIPME
0.88,78,LJQF19X4YX
0.47,86,J05N1AWTQZ
0.74,62,ISUEK7QUU3
0.17,30,VFCXNY7PQ1
0.80,88,4I8EU4KUHF
0.39,99,D75S5UOLGX
0.23,6,4T6DH2TRHS
0.04,39,5THFFSQDHW
0.29,95,GH34IIS301
0.55,6,P11977H9B0
0.59,84,YN5KA52D03
0.83,44,OVVY2GH0IO
0.17,64,335KZCNZEB
0.96,82,TW9NAR9RO7
0.04,77,ZTPAPVYO9R
0.29,45,G54GHCBI70
0.34,38,OOGHDYHZH0
0.11,23,H86C626QP4
0.55,22,LG2LDQXOIN
0.09,88,S2WTB5QDE6
0.99,90,MEZ9XFTQO2
0.38,20,QNVCPGBUCA
0.89,44,3D86XZ61MO
0.62,69,XZMI1ZUYL6
0.85,23,O3ANFYW2OL
0.03,66,G9FU5NPMND
0.57,58,9VODW32NJV
0.15,24,OLU6WZHS9E
0.98,88,ZAWV02RESP
0.94,79,4YD5KBCRPV
0.88,46,01M71RTDUV
0.88,24,YBR01PKCAH
0.54,84,4DR0WQZBXT
0.62,22,2XVQX9COCH
0.66,43,B0F4Z9P6PX
0.94,31,1OD7JQC3YX
0.28,35,6I0IT7O0Y0
0.68,79,PRSVFIXA88
0.16,66,VUU3AUC2KO
0.11,64,OFYC11A8U4
0.73,52,MJJD5N39PW
0.67,60,Q8JKY6NCHV
0.97,40,KIX1YZ4A8W
0.44,49,4MRXXZTJ2G
0.20,71,XBQY496U5D
0.34,46,WPHMZ236EN
0.84,47,A5RWSAGFRT
0.73,25,6YLT4CLR7X
0.29,92,K7VMCXJU4U
0.91,8,1RSDY7M74T
0.00,36,JUBYL0MTC6
0.73,7,JF9ZJVYO1Y
0.28,72,Y7H5NAPAMJ
0.84,4,MPXRT4HS8J
0.42,91,N1IO9VJERB
0.85,23,N7KCTYFI2L
0.49,71,7CUWB4K2YG
0.82,89,I16IQVF6TK
0.75,67,TE1R5S2EFE
0.99,97,4AKR9YRTYE
0.61,29,WADL43261M
0.82,98,RG0P1X9VAM
0.43,32,0UU2STUTA1
0.05,78,7P554636PI
0.91,44,3KR47GIJI7
0.42,22,N2UIPI6L6J
0.02,49,B59HIZS4OW
0.19,41,ILYFU9Z9OJ
0.21,46,JZHDHW5M8Q
0.10,30,8PRMR4X9FR
0.17,92,2MDX8ZM5RX
0.03,34,5VSSOPVETU
0.64,7,2WB8KHNVKY
0.80,39,P7YHPV3BXU
0.27,28,J4G9PNCN2H
0.28,50,I9O9FYR3PN
0.74,7,I168SQHID7
0.49,32,KO5HL00M4N
0.36,57,UCO4373SU8
0.50,54,U7OKDTRA84
0.10,6,CPWDSCB470
0.80,18,KTWZ8UV5JE
0.90,95,UZ4R8RXNBI
0.57,22,9OVIGYUAB8
0.94,2,YF7U797L5I
0.67,40,ZJRRW8OZSU
0.24,36,G2Y7QBOC2Y
0.56,33,489LEFFI07
0.89,83,AXQD3WYDEM
0.70,8,76EG26LOI1
0.36,74,XC4ZEKKHB3
0.15,89,K2CRSXNYDD
0.61,84,QUU5009QZ0
0.82,48,1KRNCL078Q
0.30,0,PJE90YXBN4
0.26,95,Y53D6ZG6W6
0.20,20,PPX0EQ2EEN
0.12,76,TG17201F1B
0.97,42,0AWOL8AYPE
0.87,10,LDQRRNTDSI
0.93,87,MZGUF2N0RE
0.22,22,503XEJUZV3
0.88,69,EOWQLOE9H7
0.81,43,D9T57GRGR3
0.76,77,ZPJ8N4IN54
0.26,19,TD9OW1S3QV
0.56,12,0GT7K2DNGV
0.10,18,VTSTYSO6BB
0.48,99,NK3REKAW1U
0.07,45,EIR2X4A2Z0
0.15,97,GDZMXZGMRD
0.57,67,VG1R408YT4
0.74,93,7HNIOIO0KM
0.16,27,8M1OR9WJFR
0.49,0,JCKYZEQV26
0.64,41,0KUUGMIA9I
0.48,23,NA6M0Q775N
0.83,56,L9ZHYVCZBQ
0.66,87,2MPVXWOAE3
0.92,42,7473H6DA0L
0.24,93,QEA3E8GJ8W
0.64,51,RPAED4N04J
0.93,66,EOJX9AEAF5
0.33,25,USJKFW6W7A
0.21,4,UUMK3QWD6Z
0.49,35,T4EA4KRWIG
0.27,69,ZFDELCBOFW
0.41,54,IZW2XEAJ62
0.66,99,9Z0P16E777
0.15,72,7WZOQ7BFSP
0.50,56,8URXIQPCHC
0.67,97,JUB5O0K1W8
0.36,56,JDZ3AJ7HXD
0.93,76,YD3YZBVN8J
0.72,24,LH7NPZHXKL
0.01,83,68GW8MAFN2
0.47,27,5HG0UOWFCM
0.08,10,XA95CD3BEG
0.51,28,OENJAOXBRQ
0.62,71,W5LTYVBDNJ
0.92,94,DAGVSA0PGH
0.00,76,TTV70K7OKZ
0.14,14,AJY909ETTF
0.22,5,GCFWHWBKI1
0.15,42,P40EM976UM
0.56,14,AHZCQHL8XF
0.24,98,DBGVDA0CCB
0.25,89,K3DU3NMXKW
0.50,24,YCD81485AZ
0.36,98,4MU72NRTHX
0.58,66,TWYG5MP4XH
0.92,50,OP569WZPY0
0.03,50,RBWLRCG92C
0.59,57,JCSVSGSGL4
0.54,15,MJ6MQ3EHO6
0.33,27,3A6ZBW7L93
0.12,64,X3AKU743AY
0.01,13,9N4O0NLDHD
0.94,30,ZF4XXROU0G
0.72,74,55NJ3OP608
0.68,16,IWNSAAABZP
0.07,48,NI9XKFCWY3
0.62,93,J0Y8XDACRO
0.06,52,7MJYOITBYK
0.97,78,XWI0DXKOWD
0.47,44,HBUSJCU10A
0.06,3,KN2S4BHXCC
0.07,94,01R4T8N9X3
0.18,85,7H9L1TGRQK
0.61,62,QBQVX97N6X
0.26,91,OZOYPPQ0UT
0.28,49,JTMVLDRH2O
0.06,82,1VE1M3LDID
0.88,3,ACOFY6Y9IK
0.67,99,TH4IT22M8S
0.94,12,ZFMXGB0MMC
0.64,95,YN23LOU0IZ
0.18,61,4ZGZMJSDG4
0.24,18,DVCO9CJGHR
0.82,34,U02WPFRXSF
0.80,49,EOKHSELVQ5
0.60,58,31WOZRAW6F
0.04,56,1KMOIK1XMY
0.87,86,8XMFHWLHY7
0.44,30,QTJOB79IRV
0.67,99,UT19R02SSJ
0.81,10,MYMLKLC042
0.94,37,L7DYDZYQA6
0.54,82,UFD10ZQAQE
0.15,1,8OGUGX8GPU
0.91,30,NSUQRX43NS
0.24,38,W33DQXGLDZ
0.21,39,RK7IGWFVUK
0.86,39,EX5Z604PCH
0.62,57,UDA7GHBTD3
0.77,64,IMNDWTYO7V
0.06,24,QYFO2IX9YJ
0.96,90,RU2YGN29CV
0.59,6,N52XQKO4HT
0.86,7,4KV42BHMNI
0.46,20,F5P5GDMUSV
0.01,85,IAUX4Y6TAR
0.80,35,AH6GOYTJDU
0.56,87,7RRZBSLS8T
0.88,26,KBRDN0LXDG
0.98,40,03V25CDRTG
0.84,94,A92ZZAUGRZ
0.90,71,GT5PUDG093
0.75,12,B8G7OX4QVA
0.09,5,0A674SV45P
0.11,70,8PP572WS7G
0.54,74,PHLA6RT5VZ
0.14,2,CNNWBFR62W
0.71,8,JYDCL43PO8
0.08,71,KX5KGS05GB
0.28,74,PET4J4DPOT
0.66,41,NHD6ZPIDRY
0.78,43,2TDAMX0V0W
0.47,40,ON5PZG4Y1E
0.62,8,2B18HVHCVD
0.18,9,VE5E24LFJC
0.00,24,6HP6YSI9EV
0.98,51,JU80P7NM2C
0.00,93,NXXHM7TH3E
0.22,37,QUA21J0XVX
0.68,91,O689OOCIUV
0.59,74,TBG4HABJM3
0.70,47,Q2XTY9VMXH
0.57,65,KXRO0VUZ77
0.07,25,KK297JO3Z8
0.60,27,CTZZAGK9QK
0.03,45,J5VHUKQBKN
0.04,4,R89OVRHGK1
0.33,0,J0KCQEL8SN
0.48,15,7QM4XUK4E8
0.34,24,2N0NDMR6FV
0.12,19,MI31OXFC1C
0.49,29,YM8OF721J9
0.76,43,LSKO2CD6WH
0.52,97,Q13PPJDYA7
0.53,54,HJ8SG45EWK
0.55,11,5WMT283TE7
0.97,78,TZ12TJKDM4
0.73,23,T4EJ82RLZN
0.55,40,7HETFF13XV
0.66,12,7AX6TEJGQ2
0.06,7,A2CZO8XUNG
0.18,83,EZ1ZTISL8Z
0.16,56,ZQPQ1R6J5Q
0.46,93,LN186WRE8Y
0.71,20,GXO0ZSEVFX
0.65,59,KR95DXKL3Z
0.37,73,K5MIFRZTWV
0.07,89,ET60XDBCYB
0.14,34,UMT1JYNFJ9
0.46,70,U4H10A2ZWU
0.44,9,LFNVA4MZA1
0.89,33,O9Y8IN0YMO
0.30,2,ZEBU423S7B
0.93,60,DADRMU0YYA
0.95,14,7QWD8V6JCO
0.55,84,2BGV35B8YL
0.64,18,RPJUSDZ2T2
0.61,34,V1NL6KB3YJ
0.21,76,C5ZM96MLJV
0.52,12,ZS1DUMOTH3
0.85,34,EAFF2UB730
0.69,65,8TO9B9RNDQ
0.98,3,HX1HYLUOJ6
0.59,94,8PSGOHUYPF
0.40,73,IEWM4VNTKZ
0.49,72,TZ8OB6CAHQ
0.70,15,W8G7FCHQPL
0.56,42,87MSOG71C5
0.01,83,J7NA07FH1Q
0.00,17,Z3C31NHQN2
0.68,23,3C95B2S0CG
0.95,50,OGX0HWEUN4
0.82,97,F3KXYWQXDF
0.49,36,ABVRZRN21Z
0.49,38,H8DISYG47W
0.35,84,GTOWMHW34D
0.23,1,TCZKG8FK64
0.23,4,VJ5GT825S3
0.60,84,OM2K6YVFL8
0.71,81,I0UW007DQ2
0.51,53,M9RI9L102X
0.89,20,96GFV9GKON
0.78,49,1390XEJVZP
0.43,43,QFXEYUNWJI
0.15,85,VKJ6X62VV7
0.35,7,58MR7ZHLXO
0.47,71,YGZ1PDPEB7
0.90,83,SDQ86X6YNS
0.62,71,KE0ND9OM4A
0.29,87,Q44U8Y0GOL
0.45,3,L9URJ5IB4K
0.63,75,FANFB4Q6AO
0.82,1,JSL02XKZ58
0.31,92,M6T53XCH04
0.55,78,SILQWBFAVX
0.11,9,ZTL3UKMCTB
0.08,14,QLG4M3VQIC
0.60,38,4YCUE3XP6R
0.06,64,3W7VKJFE6L
0.93,25,9I01AZ4910
0.14,2,XT6FNHKLIN
0.92,36,4UXJWR8U1C
0.94,43,LQLXAOA2FB
0.59,90,JIMVIS4Z97
0.38,11,BKWS3DM1UV
0.47,2,FIQ8N26OM1
0.22,97,SKDBTK89QW
0.46,55,EHHAN8HBGU
0.61,78,MEBJQZPKKP
0.27,4,4417Y4F8BC
0.65,61,TV6YX7NUCN
0.85,2,VIP5ZP6CB9
0.11,83,C5C2G4O01X
0.83,23,T2FM18B65M
0.01,78,UOPXSGX4R1
0.09,21,7LI7ZH2DTV
0.86,14,TNY7L2M2N1
0.97,67,7VCZ0OEH2I
0.63,82,D9PNXYWHJG
0.87,0,D9715JBK47
0.05,41,QRVYNBTQ8T
0.06,95,QF7B95D4JQ
0.07,82,2X5IQ7VBA7
0.42,68,EYBUW2F3B6
0.93,17,DT665FTKZU
0.59,51,AN7O1STUN7
0.86,44,3DZ6F1P68B
0.84,18,949UYGAI0W
0.25,10,WNTMS1UCZJ
0.91,23,IDEA4WZ4F1
0.58,9,W8VLMN4XPD
0.66,31,MIESVAEUYH
0.63,25,JXC6QJVUQQ
0.99,15,X6W08Y5PGX
0.18,2,S656H4ZU6H
0.59,99,41E4XH8RBL
0.41,67,8N7YR1SI96
0.24,71,MKPRWEOY4U
0.86,26,TVNPCDRZZX
0.59,52,LU67QEY48A
0.19,49,M7JKYZ29ST
0.52,0,T5I77X9T60
0.78,68,J4GC9X5E4V
0.13,92,PDT62RZYX1
0.60,64,YBFEZKDJXI
0.43,36,6PCCNGCLH7
0.33,69,582X1NYCN8
0.14,81,94KLIV725D
0.01,3,NL7YK4MJNY
0.58,94,F43S4DBSP5
0.14,97,ZQ5LULLZXK
0.58,96,M1W7RDEUQG
0.68,94,WGEJ471GCU
0.00,50,1ZVF5OOCOZ
0.20,48,9VZLQJP26Q
0.84,23,GJSXVJE84Y
0.76,94,JNOE507ED1
0.25,82,CVDUEMZN37
0.17,96,41RAPF5AC3
0.69,30,WO68LYSIZE
0.88,78,OE3930DUCF
0.14,71,PIZ33N5FYT
0.67,6,X7NUOVT39T
0.89,28,CPLP3S5D7U
0.81,49,UPVD2ZWZI4
0.48,18,N6MK6Z7P3H
0.52,86,AIML5J55TZ
0.44,73,F1CM0C3REA
0.69,13,1CJ4QZ9C4L
0.65,29,AR9PZH7USA
0.44,58,NEKRXRAUBC
0.75,93,UWY71NTE7S
0.61,76,YSLV4RPS1A
0.14,76,6TP9HA63ZX
0.99,74,43Z6E3A86E
0.67,85,AASYVB4X3J
0.95,70,OB17BE3F35
0.67,75,VCW7G16P9O
0.94,50,DKM6MVUSNI
0.31,86,NEXX9570QZ
0.84,13,ZEA6OOHW4I
0.63,31,U7G7LPZGDE
0.84,62,UB2FPWAVFA
0.41,53,HUJ057M9CG
0.67,50,I7B34C67ZD
0.93,92,F7GN5U8V4A
0.43,5,YNF5X80J2L
0.18,60,49TP0AKTY5
0.64,20,BVZMSYYZ5V
0.63,15,I8X34SIORW
0.75,0,QNH3HKCME1
0.91,73,VBQT3LL39Q
0.08,29,2YT8EG3XT9
0.39,40,RY8CCNX472
0.38,90,33WCHQFM5V
0.06,26,199F2J5WQL
0.95,65,B6MXOOGF3G
0.02,77,7Y047GQ0HS
0.13,33,VKWNFDWI83
0.19,76,ZJN7QCB7KS
0.81,53,ACMS24Z5AV
0.34,30,TXXEEA1TKQ
0.07,95,549EISUFC3
0.80,64,9GA3EZ7GDT
0.63,80,FKSGHQ7CV0
0.69,92,LBC3204F6S
0.48,32,JN5KB5IUNS
0.48,99,VF4UI2BN5I
0.86,47,9K6HSN21UB
0.65,87,8AKRRYQ0DH
0.63,12,1M74T8VG5Z
0.60,33,5UPXZ3M2K4
0.34,5,N11AVD7AGF
0.25,34,VLMKRNPTJW
0.00,39,PSSQKR49PV
0.84,15,9MCWWMJFVP
0.46,43,GOJH6L5RIG
0.90,69,J8CZ804WFJ
0.61,67,CN7THB5LF3
0.87,40,4TVHS133TI
0.41,15,T5CN65OEN3
0.18,23,LALGB7XF5M
0.95,59,9771XSIHW8
0.38,5,EUOVCZLLJP
0.79,60,VHIWO5POQ3
0.47,95,O3V3SHDZS1
0.34,40,6KQNM1Q9Q4
0.79,23,D3MOO6UC5G
0.59,86,CJ1ROLMPD8
0.47,63,YI4GU5ZJQV
0.03,13,A9WI9JKYUC
0.48,13,PO3EQ56UZB
0.11,50,Q5FRVJSNXB
0.40,91,JAYL79OKKS
0.51,86,TGRCTB8HOS
0.77,70,DWN9X97Z18
0.59,22,1VYFOA9MKS
0.29,71,P9RU9DKBSS
0.51,2,7YGP49W83D
0.04,12,FM27WECC0W
0.08,10,O121ZBZLSW
0.74,37,BQARJVHMK0
0.12,32,FA5YLUI3EG
0.93,91,GF5362KWWN
0.97,51,9A4ATTTGW3
0.03,50,ZU41XEIIFY
0.74,88,6M2J9FX1VF
0.33,12,TMH7K1HOOM
0.10,48,Q0NNPY0C5F
0.76,55,M84WBVQVI6
0.83,99,WJ0ZR7SC1L
0.23,32,929FD4FJO6
0.81,90,A8YLYRJ4GK
0.93,20,5W9WNO24U8
0.80,18,88OQSFM5EI
0.07,62,YS9AYBI9FB
0.84,66,XZEECSF48L
0.45,41,G9MRVQ7H9B
0.83,50,583YWRARCT
0.27,37,JY1DEP96XK
0.86,33,JYO6N0LQPJ
0.44,72,1M7O95ESKR
0.17,81,F7VDVAISSB
0.80,62,H1OZ9M5QO1
0.51,4,8GP3L66Y0E
0.46,1,T0D9N5XYUY
0.78,77,U1GI2LL7BW
0.37,56,57G283RHPM
0.83,17,TF7LQVU0KW
0.08,44,7W1MGBIV2G
0.35,68,UWIWH7CF14
0.77,92,MFNWVBRWXQ
0.83,86,EIAUPP0RY9
0.16,33,9CVXIZKKMA
0.59,2,A208IZY7Y1
0.14,43,7FEIS1WF5I
0.17,42,0BU4PG77GA
0.73,73,H2ZTYYDX5M
0.48,85,G9CLH87512
0.11,31,VSN71O0AQX
0.59,13,UELKAJ1Z6P
0.44,4,RXMZNDHX6Q
0.12,55,H718EQ7Y7B
0.21,26,CEOLKHGTN2
0.89,78,U1JNLXBKAE
0.22,69,HCX4KK4Q9H
0.26,3,5PBWG7L6RM
0.90,61,IYTIA0FOWQ
0.78,15,PK9MIYBYXX
0.38,1,MXE0SFMSRW
0.04,33,OO0ZLY1TBV
0.45,98,4V9PPYXRHC
0.66,1,HWZ77ER183
0.02,33,WS5F5JQCCF
0.29,50,NWMQHBTW4L
0.68,46,42PS22UDOG
0.53,3,8T0GEMBD1R
0.71,64,J9U9OO3A2J
0.52,97,7ZFTA3CBFM
0.81,10,5NDKSXJ4M3
0.23,87,2GOX8K83EJ
0.93,42,1UHOGZAYSC
0.85,59,S51UNG12EX
0.90,3,2Y61GB41M7
0.36,64,4XEZFOL44P
0.19,22,8M2WOM8QAZ
0.93,46,I3MP7YYA0X
0.25,11,VWLE2HAPCG
0.87,81,V7LA5ZSBQ0
0.92,43,MHJB560C4I
0.29,17,DCLEGR5VCX
0.62,86,2D2AWZ2AXP
0.72,80,W9AWSZPCWX
0.66,34,M6LKSR5VN7
0.37,79,4J2U47WD2K
0.65,51,33FSI6POVU
0.80,46,BLK3ZXTPCC
0.27,88,CRI41HC4PR
0.69,14,ENT4TE6F2K
0.01,53,5W5GFFBVCU
0.54,1,K97J929M7U
0.90,45,8SUJLYMRPY
0.68,28,XND2GXL9E9
0.65,80,K53QQV7D38
0.64,95,OBB7BA00MV
0.09,80,04U6YV39SJ
0.77,73,DNE5YQBLF5
0.16,20,B5M98WFYTJ
0.67,99,8ANBXHZ5U4
0.54,94,J29EOGGK4V
0.99,13,RV7OME2FBF
0.44,12,SO2269AQZN
0.68,77,V440H3EWGE
0.22,10,25QLIDV791
0.26,86,SC0T5YVIO2
0.07,49,M8EGH3EJ0X
0.40,55,0G80LQKXVO
0.96,48,YR7QZWPLZ7
0.68,89,96BCMXAW7R
0.34,72,4Y5L1PUGKZ
0.98,70,BF3GUF1O6L
0.31,50,Z3FA29JBW1
0.37,15,9VBYD0KFTQ
0.37,31,0F61MS3GY8
0.20,92,4WHA9DIQFC
0.76,80,ZC6Q4KT1H6
0.78,41,SGHDOC6TQ7
0.73,76,LCM32X5IJH
0.73,17,XVIHLZ5PYO
0.45,92,BVZ126XW2B
0.85,4,IC99W9X6YN
0.19,95,A59DJADW9G
0.30,69,N4TTB0SLQP
0.91,93,0R249V5UAI
0.08,32,0OH4ZOAB36
0.56,61,5LPIU9TWN7
0.96,3,B393JN0V0P
0.95,80,H24R3IHQ9X
0.20,88,6GL3O0HVUT
0.38,62,V7KWP4HQTR
0.05,58,IXO25W3LTE
0.45,83,RY6T2XWUZ1
0.66,38,LQMRHZNNNC
0.74,31,5PIXX7J4EJ
0.57,37,NASBCXF4CW
0.71,6,10VJXWJ1G2
0.19,15,3SBHRNEQ0K
0.67,71,63TOWLTNQK
0.06,66,7UQ3PY31F4
0.00,23,0ZUXZYGKE2
0.36,46,F3LUY3D7U4
0.95,28,GVMPNO25JW
0.26,75,XVF9WOW7HP
0.73,86,YROYJHHFWC
0.01,83,537IGS2JAH
0.36,63,BPTC8D74FI
0.59,65,TO6F3HCAGI
0.02,56,EFRFABN0TQ
0.19,3,46LZBZ8CJI
0.60,53,OC73ENNTE2
0.91,43,0ACDPLEWCH
0.12,75,HG94PCS259
0.77,1,J99PF8EDK1
0.78,89,12XLXUNCOP
0.31,6,WXWS1DFO6K
0.16,4,F37LKZ2KQH
0.17,14,MOON7OQI8E
0.60,18,J7E8XM3TLX
0.85,63,873G26UAUA
0.90,73,8UIFZJ840E
0.91,99,2FOXSEVV5W
0.66,27,T7KV03GVLL
0.92,59,G3M99N43TX
0.29,54,MGNQLQLCI9
0.13,90,0H5P2WUWD7
0.61,4,B6RCVWJSSW
0.18,83,YZ2UL5CG37
0.41,73,XL8L241WBT
0.88,26,JHYISCQM8L
0.58,3,ISAHTJ8QFJ
0.98,26,SVGMDAI2ZF
0.61,74,F14FGK3P07
0.07,92,82C0ZZ5ZLK
0.42,73,XRTU499JF2
0.34,13,5GA3TU4QMZ
0.03,61,JTED4LF5O6
0.42,8,YQV3LK5GLD
0.58,69,KAR6GLY2A2
0.43,4,WQZCQZ342Z
0.26,46,VPOQTWC4T4
0.64,93,ZTE66SCFYY
0.88,81,GZ24W1U0UC
0.96,84,ECO10RMI1P
0.68,30,LMRQRG4HYH
0.51,97,U1EP974J03
0.92,94,SKTCEHWZQP
0.65,89,77VHJ6LU4C
0.21,96,WJNIGBU184
0.49,14,X5B24SY147
0.21,27,6P7ZAYNBGF
0.80,44,60UOHYHVMA
0.63,31,KYM42VR8ZT
0.41,21,7L0YZ0F7ZV
0.34,84,IR8EHYDAV6
0.16,17,ZV7D6MVTD5
0.76,60,35XWW7YOUF
0.12,99,5HESZ50RHP
0.47,22,M84GARFKV2
0.79,79,I4W80XMP7P
0.76,74,Z8MKMGF436
0.75,5,TPGLTVFQO3
0.53,83,A88Y84BEIY
0.81,55,8U5IVY3E8K
0.26,24,XYA27P2FQT
0.68,89,F4AFCDTLHK
0.31,35,2A6SZNKPAH
0.06,35,FWJ5VQ0OGJ
